representation,model,grouping,threshold,n_folds_used,n_folds_insufficient,metric,mean_value,n_sig_raw_p05,n_sig_BH_q05
structured,XGBoost,SES_group,0.9,14,0,PPR,-0.0001,0.0,0.0
structured,XGBoost,SES_group,0.9,14,0,AUC,-0.0077,,
structured,XGBoost,SES_group,0.9,14,0,EO_diff,0.0001,,
structured,XGBoost,WhiteConcentration,0.2,10,4,TPR,0.0061,0.0,0.0
structured,XGBoost,WhiteConcentration,0.2,10,4,FPR,0.0072,3.0,2.0
structured,XGBoost,WhiteConcentration,0.2,10,4,PPR,0.0067,3.0,2.0
structured,XGBoost,WhiteConcentration,0.2,10,4,AUC,-0.0088,,
structured,XGBoost,WhiteConcentration,0.2,10,4,EO_diff,0.0188,,
structured,XGBoost,WhiteConcentration,0.3,10,4,TPR,0.0165,0.0,0.0
structured,XGBoost,WhiteConcentration,0.3,10,4,FPR,0.0212,5.0,5.0
structured,XGBoost,WhiteConcentration,0.3,10,4,PPR,0.02,5.0,5.0
structured,XGBoost,WhiteConcentration,0.3,10,4,AUC,-0.0088,,
structured,XGBoost,WhiteConcentration,0.3,10,4,EO_diff,0.0335,,
structured,XGBoost,WhiteConcentration,0.4,10,4,TPR,0.0068,1.0,0.0
structured,XGBoost,WhiteConcentration,0.4,10,4,FPR,0.0299,4.0,3.0
structured,XGBoost,WhiteConcentration,0.4,10,4,PPR,0.0247,4.0,4.0
structured,XGBoost,WhiteConcentration,0.4,10,4,AUC,-0.0088,,
structured,XGBoost,WhiteConcentration,0.4,10,4,EO_diff,0.0466,,
structured,XGBoost,WhiteConcentration,0.5,10,4,TPR,0.0147,0.0,0.0
structured,XGBoost,WhiteConcentration,0.5,10,4,FPR,0.0234,3.0,3.0
structured,XGBoost,WhiteConcentration,0.5,10,4,PPR,0.0201,3.0,3.0
structured,XGBoost,WhiteConcentration,0.5,10,4,AUC,-0.0088,,
structured,XGBoost,WhiteConcentration,0.5,10,4,EO_diff,0.0372,,
structured,XGBoost,WhiteConcentration,0.6,10,4,TPR,0.0132,1.0,0.0
structured,XGBoost,WhiteConcentration,0.6,10,4,FPR,0.0278,3.0,3.0
structured,XGBoost,WhiteConcentration,0.6,10,4,PPR,0.024,3.0,3.0
structured,XGBoost,WhiteConcentration,0.6,10,4,AUC,-0.0088,,
structured,XGBoost,WhiteConcentration,0.6,10,4,EO_diff,0.0475,,
structured,XGBoost,WhiteConcentration,0.7,10,4,TPR,0.0108,2.0,0.0
structured,XGBoost,WhiteConcentration,0.7,10,4,FPR,0.0097,3.0,0.0
structured,XGBoost,WhiteConcentration,0.7,10,4,PPR,0.0089,3.0,1.0
structured,XGBoost,WhiteConcentration,0.7,10,4,AUC,-0.0088,,
structured,XGBoost,WhiteConcentration,0.7,10,4,EO_diff,0.0507,,
structured,XGBoost,WhiteConcentration,0.8,10,4,TPR,0.0053,0.0,0.0
structured,XGBoost,WhiteConcentration,0.8,10,4,FPR,0.0021,1.0,0.0
structured,XGBoost,WhiteConcentration,0.8,10,4,PPR,0.0023,1.0,0.0
structured,XGBoost,WhiteConcentration,0.8,10,4,AUC,-0.0088,,
structured,XGBoost,WhiteConcentration,0.8,10,4,EO_diff,0.0168,,
structured,XGBoost,WhiteConcentration,0.9,10,4,TPR,0.0012,1.0,1.0
structured,XGBoost,WhiteConcentration,0.9,10,4,FPR,-0.0,0.0,0.0
structured,XGBoost,WhiteConcentration,0.9,10,4,PPR,0.0002,1.0,0.0
structured,XGBoost,WhiteConcentration,0.9,10,4,AUC,-0.0088,,
structured,XGBoost,WhiteConcentration,0.9,10,4,EO_diff,0.0012,,
tfidf_full,Logistic,AsianConcentration,0.2,7,7,TPR,-0.0052,0.0,0.0
tfidf_full,Logistic,AsianConcentration,0.2,7,7,FPR,-0.0163,2.0,2.0
tfidf_full,Logistic,AsianConcentration,0.2,7,7,PPR,-0.0154,2.0,2.0
tfidf_full,Logistic,AsianConcentration,0.2,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.2,7,7,EO_diff,0.0263,,
tfidf_full,Logistic,AsianConcentration,0.3,7,7,TPR,-0.0064,1.0,0.0
tfidf_full,Logistic,AsianConcentration,0.3,7,7,FPR,-0.0254,7.0,7.0
tfidf_full,Logistic,AsianConcentration,0.3,7,7,PPR,-0.0242,5.0,5.0
tfidf_full,Logistic,AsianConcentration,0.3,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.3,7,7,EO_diff,0.0445,,
tfidf_full,Logistic,AsianConcentration,0.4,7,7,TPR,-0.0013,1.0,0.0
tfidf_full,Logistic,AsianConcentration,0.4,7,7,FPR,-0.0347,4.0,4.0
tfidf_full,Logistic,AsianConcentration,0.4,7,7,PPR,-0.032,4.0,4.0
tfidf_full,Logistic,AsianConcentration,0.4,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.4,7,7,EO_diff,0.0632,,
tfidf_full,Logistic,AsianConcentration,0.5,7,7,TPR,-0.0185,1.0,1.0
tfidf_full,Logistic,AsianConcentration,0.5,7,7,FPR,-0.0234,2.0,1.0
tfidf_full,Logistic,AsianConcentration,0.5,7,7,PPR,-0.0255,3.0,1.0
tfidf_full,Logistic,AsianConcentration,0.5,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.5,7,7,EO_diff,0.0531,,
tfidf_full,Logistic,AsianConcentration,0.6,7,7,TPR,-0.0415,1.0,1.0
tfidf_full,Logistic,AsianConcentration,0.6,7,7,FPR,-0.0233,2.0,2.0
tfidf_full,Logistic,AsianConcentration,0.6,7,7,PPR,-0.0275,3.0,2.0
tfidf_full,Logistic,AsianConcentration,0.6,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.6,7,7,EO_diff,0.0682,,
tfidf_full,Logistic,AsianConcentration,0.7,7,7,TPR,-0.0395,2.0,1.0
tfidf_full,Logistic,AsianConcentration,0.7,7,7,FPR,-0.0207,3.0,2.0
tfidf_full,Logistic,AsianConcentration,0.7,7,7,PPR,-0.0243,2.0,2.0
tfidf_full,Logistic,AsianConcentration,0.7,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.7,7,7,EO_diff,0.0727,,
tfidf_full,Logistic,AsianConcentration,0.8,7,7,TPR,-0.0017,0.0,0.0
tfidf_full,Logistic,AsianConcentration,0.8,7,7,FPR,-0.0056,1.0,1.0
tfidf_full,Logistic,AsianConcentration,0.8,7,7,PPR,-0.0053,1.0,1.0
tfidf_full,Logistic,AsianConcentration,0.8,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.8,7,7,EO_diff,0.0231,,
tfidf_full,Logistic,AsianConcentration,0.9,7,7,TPR,-0.0009,0.0,0.0
tfidf_full,Logistic,AsianConcentration,0.9,7,7,FPR,-0.0003,1.0,1.0
tfidf_full,Logistic,AsianConcentration,0.9,7,7,PPR,-0.0004,1.0,1.0
tfidf_full,Logistic,AsianConcentration,0.9,7,7,AUC,0.0077,,
tfidf_full,Logistic,AsianConcentration,0.9,7,7,EO_diff,0.0087,,
tfidf_full,Logistic,BlackConcentration,0.2,12,2,TPR,0.0021,0.0,0.0
tfidf_full,Logistic,BlackConcentration,0.2,12,2,FPR,0.005,3.0,0.0
tfidf_full,Logistic,BlackConcentration,0.2,12,2,PPR,0.0053,4.0,0.0
tfidf_full,Logistic,BlackConcentration,0.2,12,2,AUC,0.0189,,
tfidf_full,Logistic,BlackConcentration,0.2,12,2,EO_diff,0.0206,,
tfidf_full,Logistic,BlackConcentration,0.3,12,2,TPR,-0.0002,1.0,0.0
tfidf_full,Logistic,BlackConcentration,0.3,12,2,FPR,0.0054,4.0,2.0
tfidf_full,Logistic,BlackConcentration,0.3,12,2,PPR,0.0059,4.0,2.0
tfidf_full,Logistic,BlackConcentration,0.3,12,2,AUC,0.0189,,
tfidf_full,Logistic,BlackConcentration,0.3,12,2,EO_diff,0.0284,,
tfidf_full,Logistic,BlackConcentration,0.4,12,2,TPR,0.0265,2.0,0.0
tfidf_full,Logistic,BlackConcentration,0.4,12,2,FPR,-0.0007,4.0,2.0
tfidf_full,Logistic,BlackConcentration,0.4,12,2,PPR,0.0055,4.0,3.0
tfidf_full,Logistic,BlackConcentration,0.4,12,2,AUC,0.0189,,
tfidf_full,Logistic,BlackConcentration,0.4,12,2,EO_diff,0.0431,,
tfidf_full,Logistic,BlackConcentration,0.5,12,2,TPR,0.0318,3.0,1.0
tfidf_full,Logistic,BlackConcentration,0.5,12,2,FPR,0.0057,3.0,2.0
tfidf_full,Logistic,BlackConcentration,0.5,12,2,PPR,0.0125,3.0,3.0
tfidf_full,Logistic,BlackConcentration,0.5,12,2,AUC,0.0189,,
tfidf_full,Logistic,BlackConcentration,0.5,12,2,EO_diff,0.0497,,
tfidf_full,Logistic,BlackConcentration,0.6,12,2,TPR,0.0491,1.0,0.0
tfidf_full,Logistic,BlackConcentration,0.6,12,2,FPR,0.0131,4.0,0.0
tfidf_full,Logistic,BlackConcentration,0.6,12,2,PPR,0.0215,5.0,4.0
tfidf_full,Logistic,BlackConcentration,0.6,12,2,AUC,0.0189,,
tfidf_full,Logistic,BlackConcentration,0.6,12,2,EO_diff,0.0582,,
tfidf_full,Logistic,BlackConcentration,0.7,12,2,TPR,0.0453,1.0,0.0
tfidf_full,Logistic,BlackConcentration,0.7,12,2,FPR,0.0053,4.0,0.0
tfidf_full,Logistic,BlackConcentration,0.7,12,2,PPR,0.0133,4.0,4.0
tfidf_full,Logistic,BlackConcentration,0.7,12,2,AUC,0.0189,,
tfidf_full,Logistic,BlackConcentration,0.7,12,2,EO_diff,0.0585,,
tfidf_full,Logistic,BlackConcentration,0.8,12,2,TPR,0.0179,0.0,0.0
tfidf_full,Logistic,BlackConcentration,0.8,12,2,FPR,0.0018,1.0,0.0
tfidf_full,Logistic,BlackConcentration,0.8,12,2,PPR,0.0048,1.0,0.0
tfidf_full,Logistic,BlackConcentration,0.8,12,2,AUC,0.0189,,
tfidf_full,Logistic,BlackConcentration,0.8,12,2,EO_diff,0.0246,,
tfidf_full,Logistic,BlackConcentration,0.9,12,2,TPR,0.0054,0.0,0.0
tfidf_full,Logistic,BlackConcentration,0.9,12,2,FPR,-0.0009,0.0,0.0
tfidf_full,Logistic,BlackConcentration,0.9,12,2,PPR,0.0002,0.0,0.0
tfidf_full,Logistic,BlackConcentration,0.9,12,2,AUC,0.0189,,
tfidf_full,Logistic,BlackConcentration,0.9,12,2,EO_diff,0.0078,,
tfidf_full,Logistic,ForeignBornConcentration,0.2,9,5,TPR,-0.0057,0.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.2,9,5,FPR,-0.0069,2.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.2,9,5,PPR,-0.0074,3.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.2,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.2,9,5,EO_diff,0.0207,,
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,TPR,-0.0019,1.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,FPR,-0.0107,4.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,PPR,-0.0106,4.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.3,9,5,EO_diff,0.0401,,
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,TPR,-0.0116,1.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,FPR,-0.0172,2.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,PPR,-0.0181,3.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.4,9,5,EO_diff,0.0528,,
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,TPR,-0.0141,1.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,FPR,-0.009,1.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,PPR,-0.0117,1.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.5,9,5,EO_diff,0.0608,,
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,TPR,-0.038,2.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,FPR,-0.0057,2.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,PPR,-0.0124,2.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.6,9,5,EO_diff,0.06,,
tfidf_full,Logistic,ForeignBornConcentration,0.7,9,5,TPR,-0.0512,3.0,0.0
tfidf_full,Logistic,ForeignBornConcentration,0.7,9,5,FPR,-0.0084,4.0,4.0
tfidf_full,Logistic,ForeignBornConcentration,0.7,9,5,PPR,-0.0162,4.0,3.0
tfidf_full,Logistic,ForeignBornConcentration,0.7,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.7,9,5,EO_diff,0.066,,
tfidf_full,Logistic,ForeignBornConcentration,0.8,9,5,TPR,-0.0167,1.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.8,9,5,FPR,-0.0012,2.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.8,9,5,PPR,-0.0036,3.0,2.0
tfidf_full,Logistic,ForeignBornConcentration,0.8,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.8,9,5,EO_diff,0.0366,,
tfidf_full,Logistic,ForeignBornConcentration,0.9,9,5,TPR,-0.0049,2.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.9,9,5,FPR,-0.0005,1.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.9,9,5,PPR,-0.0011,2.0,1.0
tfidf_full,Logistic,ForeignBornConcentration,0.9,9,5,AUC,-0.0058,,
tfidf_full,Logistic,ForeignBornConcentration,0.9,9,5,EO_diff,0.011,,
tfidf_full,Logistic,HispanicConcentration,0.2,10,4,TPR,-0.0056,0.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.2,10,4,FPR,-0.0033,2.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.2,10,4,PPR,-0.004,2.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.2,10,4,AUC,-0.0145,,
tfidf_full,Logistic,HispanicConcentration,0.2,10,4,EO_diff,0.0156,,
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,TPR,-0.0124,1.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,FPR,-0.0046,1.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,PPR,-0.0068,2.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,AUC,-0.0145,,
tfidf_full,Logistic,HispanicConcentration,0.3,10,4,EO_diff,0.0342,,
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,TPR,-0.0369,2.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,FPR,-0.0143,2.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,PPR,-0.0193,3.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,AUC,-0.0145,,
tfidf_full,Logistic,HispanicConcentration,0.4,10,4,EO_diff,0.0546,,
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,TPR,-0.0323,1.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,FPR,-0.0071,0.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,PPR,-0.0122,2.0,0.0
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,AUC,-0.0145,,
tfidf_full,Logistic,HispanicConcentration,0.5,10,4,EO_diff,0.0512,,
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,TPR,-0.0416,2.0,2.0
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,FPR,-0.0071,1.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,PPR,-0.0139,3.0,3.0
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,AUC,-0.0145,,
tfidf_full,Logistic,HispanicConcentration,0.6,10,4,EO_diff,0.0513,,
tfidf_full,Logistic,HispanicConcentration,0.7,10,4,TPR,-0.0378,3.0,2.0
tfidf_full,Logistic,HispanicConcentration,0.7,10,4,FPR,-0.0087,3.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.7,10,4,PPR,-0.0138,4.0,2.0
tfidf_full,Logistic,HispanicConcentration,0.7,10,4,AUC,-0.0145,,
tfidf_full,Logistic,HispanicConcentration,0.7,10,4,EO_diff,0.0605,,
tfidf_full,Logistic,HispanicConcentration,0.8,10,4,TPR,-0.0137,2.0,2.0
tfidf_full,Logistic,HispanicConcentration,0.8,10,4,FPR,-0.0009,2.0,2.0
tfidf_full,Logistic,HispanicConcentration,0.8,10,4,PPR,-0.0029,4.0,3.0
tfidf_full,Logistic,HispanicConcentration,0.8,10,4,AUC,-0.0145,,
tfidf_full,Logistic,HispanicConcentration,0.8,10,4,EO_diff,0.0406,,
tfidf_full,Logistic,HispanicConcentration,0.9,10,4,TPR,-0.0071,1.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.9,10,4,FPR,-0.001,1.0,1.0
tfidf_full,Logistic,HispanicConcentration,0.9,10,4,PPR,-0.0018,2.0,2.0
tfidf_full,Logistic,HispanicConcentration,0.9,10,4,AUC,-0.0145,,
tfidf_full,Logistic,HispanicConcentration,0.9,10,4,EO_diff,0.0131,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.2,9,5,TPR,-0.0037,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.2,9,5,FPR,-0.0001,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.2,9,5,PPR,-0.0009,1.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.2,9,5,AUC,-0.0081,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.2,9,5,EO_diff,0.0143,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,TPR,-0.0019,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,FPR,-0.0074,1.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,PPR,-0.0071,2.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,AUC,-0.0081,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.3,9,5,EO_diff,0.029,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,TPR,-0.0154,1.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,FPR,-0.0195,3.0,2.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,PPR,-0.0194,3.0,2.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,AUC,-0.0081,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.4,9,5,EO_diff,0.0446,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,TPR,-0.0254,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,FPR,-0.0115,0.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,PPR,-0.014,1.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,AUC,-0.0081,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.5,9,5,EO_diff,0.0488,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,TPR,-0.033,2.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,FPR,-0.0069,1.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,PPR,-0.0117,3.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,AUC,-0.0081,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.6,9,5,EO_diff,0.0442,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.7,9,5,TPR,-0.046,2.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.7,9,5,FPR,-0.0063,3.0,2.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.7,9,5,PPR,-0.013,3.0,2.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.7,9,5,AUC,-0.0081,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.7,9,5,EO_diff,0.0604,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.8,9,5,TPR,-0.01,1.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.8,9,5,FPR,-0.0013,2.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.8,9,5,PPR,-0.0024,3.0,0.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.8,9,5,AUC,-0.0081,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.8,9,5,EO_diff,0.0359,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.9,9,5,TPR,-0.0042,1.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.9,9,5,FPR,-0.0008,1.0,1.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.9,9,5,PPR,-0.0013,2.0,2.0
tfidf_full,Logistic,LimitedEnglishConcentration,0.9,9,5,AUC,-0.0081,,
tfidf_full,Logistic,LimitedEnglishConcentration,0.9,9,5,EO_diff,0.0086,,
tfidf_full,Logistic,SES_group,0.2,14,0,TPR,-0.0002,1.0,0.0
tfidf_full,Logistic,SES_group,0.2,14,0,FPR,0.0386,10.0,9.0
tfidf_full,Logistic,SES_group,0.2,14,0,PPR,0.0352,10.0,10.0
tfidf_full,Logistic,SES_group,0.2,14,0,AUC,-0.0047,,
tfidf_full,Logistic,SES_group,0.2,14,0,EO_diff,0.0445,,
tfidf_full,Logistic,SES_group,0.3,14,0,TPR,0.0078,4.0,3.0
tfidf_full,Logistic,SES_group,0.3,14,0,FPR,0.0653,10.0,9.0
tfidf_full,Logistic,SES_group,0.3,14,0,PPR,0.061,10.0,10.0
tfidf_full,Logistic,SES_group,0.3,14,0,AUC,-0.0047,,
tfidf_full,Logistic,SES_group,0.3,14,0,EO_diff,0.0788,,
tfidf_full,Logistic,SES_group,0.4,14,0,TPR,0.0371,3.0,2.0
tfidf_full,Logistic,SES_group,0.4,14,0,FPR,0.0673,11.0,10.0
tfidf_full,Logistic,SES_group,0.4,14,0,PPR,0.069,11.0,11.0
tfidf_full,Logistic,SES_group,0.4,14,0,AUC,-0.0047,,
tfidf_full,Logistic,SES_group,0.4,14,0,EO_diff,0.0781,,
tfidf_full,Logistic,SES_group,0.5,14,0,TPR,0.0579,5.0,4.0
tfidf_full,Logistic,SES_group,0.5,14,0,FPR,0.0584,9.0,9.0
tfidf_full,Logistic,SES_group,0.5,14,0,PPR,0.0654,11.0,11.0
tfidf_full,Logistic,SES_group,0.5,14,0,AUC,-0.0047,,
tfidf_full,Logistic,SES_group,0.5,14,0,EO_diff,0.0925,,
tfidf_full,Logistic,SES_group,0.6,14,0,TPR,0.0631,6.0,5.0
tfidf_full,Logistic,SES_group,0.6,14,0,FPR,0.0431,9.0,8.0
tfidf_full,Logistic,SES_group,0.6,14,0,PPR,0.0521,11.0,9.0
tfidf_full,Logistic,SES_group,0.6,14,0,AUC,-0.0047,,
tfidf_full,Logistic,SES_group,0.6,14,0,EO_diff,0.0877,,
tfidf_full,Logistic,SES_group,0.7,14,0,TPR,0.0568,3.0,3.0
tfidf_full,Logistic,SES_group,0.7,14,0,FPR,0.023,4.0,3.0
tfidf_full,Logistic,SES_group,0.7,14,0,PPR,0.0321,9.0,9.0
tfidf_full,Logistic,SES_group,0.7,14,0,AUC,-0.0047,,
tfidf_full,Logistic,SES_group,0.7,14,0,EO_diff,0.0767,,
tfidf_full,Logistic,SES_group,0.8,14,0,TPR,0.0276,4.0,1.0
tfidf_full,Logistic,SES_group,0.8,14,0,FPR,0.0091,2.0,2.0
tfidf_full,Logistic,SES_group,0.8,14,0,PPR,0.0143,5.0,3.0
tfidf_full,Logistic,SES_group,0.8,14,0,AUC,-0.0047,,
tfidf_full,Logistic,SES_group,0.8,14,0,EO_diff,0.0345,,
tfidf_full,Logistic,SES_group,0.9,14,0,TPR,0.0017,1.0,0.0
tfidf_full,Logistic,SES_group,0.9,14,0,FPR,0.0005,0.0,0.0
tfidf_full,Logistic,SES_group,0.9,14,0,PPR,0.0011,1.0,0.0
tfidf_full,Logistic,SES_group,0.9,14,0,AUC,-0.0047,,
tfidf_full,Logistic,SES_group,0.9,14,0,EO_diff,0.0168,,
tfidf_full,Logistic,WhiteConcentration,0.2,10,4,TPR,0.001,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.2,10,4,FPR,0.0004,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.2,10,4,PPR,0.0002,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.2,10,4,AUC,-0.0117,,
tfidf_full,Logistic,WhiteConcentration,0.2,10,4,EO_diff,0.0124,,
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,TPR,-0.0103,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,FPR,-0.0025,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,PPR,-0.0044,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,AUC,-0.0117,,
tfidf_full,Logistic,WhiteConcentration,0.3,10,4,EO_diff,0.0295,,
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,TPR,-0.0035,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,FPR,0.007,1.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,PPR,0.0042,1.0,1.0
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,AUC,-0.0117,,
tfidf_full,Logistic,WhiteConcentration,0.4,10,4,EO_diff,0.0379,,
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,TPR,-0.0129,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,FPR,0.0033,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,PPR,-0.001,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,AUC,-0.0117,,
tfidf_full,Logistic,WhiteConcentration,0.5,10,4,EO_diff,0.0381,,
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,TPR,-0.0114,1.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,FPR,0.0016,1.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,PPR,-0.0019,2.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,AUC,-0.0117,,
tfidf_full,Logistic,WhiteConcentration,0.6,10,4,EO_diff,0.0576,,
tfidf_full,Logistic,WhiteConcentration,0.7,10,4,TPR,0.0099,1.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.7,10,4,FPR,0.0034,2.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.7,10,4,PPR,0.0032,2.0,1.0
tfidf_full,Logistic,WhiteConcentration,0.7,10,4,AUC,-0.0117,,
tfidf_full,Logistic,WhiteConcentration,0.7,10,4,EO_diff,0.0537,,
tfidf_full,Logistic,WhiteConcentration,0.8,10,4,TPR,-0.0011,0.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.8,10,4,FPR,0.001,3.0,0.0
tfidf_full,Logistic,WhiteConcentration,0.8,10,4,PPR,-0.0002,4.0,1.0
tfidf_full,Logistic,WhiteConcentration,0.8,10,4,AUC,-0.0117,,
