Seq_num,Word,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining
52978,OVERSUPPLIED,2009,0,0,0,0,0,0
52979,OVERSUPPLIES,2009,0,0,0,0,0,0
52980,OVERSUPPLY,2009,0,0,0,0,0,0
52981,OVERSUPPLYING,2009,0,0,0,0,0,0
52982,OVERSUSPICIOUS,0,0,0,0,0,0,0
52983,OVERT,0,0,0,0,0,0,0
52984,OVERTAKE,0,0,0,0,0,0,0
52985,OVERTAKEN,0,0,0,0,0,0,0
52986,OVERTAKES,0,0,0,0,0,0,0
52987,OVERTAKING,0,0,0,0,0,0,0
52988,OVERTAX,0,0,0,0,0,0,0
52989,OVERTAXED,0,0,0,0,0,0,0
52990,OVERTAXES,0,0,0,0,0,0,0
52991,OVERTAXING,0,0,0,0,0,0,0
52992,OVERTHREW,0,0,0,0,0,0,0
52993,OVERTHROW,0,0,0,0,0,0,0
52994,OVERTHROWING,0,0,0,0,0,0,0
52995,OVERTHROWN,0,0,0,0,0,0,0
52996,OVERTHROWS,0,0,0,0,0,0,0
52997,OVERTHRUST,0,0,0,0,0,0,0
52998,OVERTIME,0,0,0,0,0,0,0
52999,OVERTIMES,0,0,0,0,0,0,0
53000,OVERTIRE,0,0,0,0,0,0,0
53001,OVERTIRED,0,0,0,0,0,0,0
53002,OVERTIRES,0,0,0,0,0,0,0
53003,OVERTIRING,0,0,0,0,0,0,0
53004,OVERTLY,2009,0,0,0,0,0,0
53005,OVERTONE,0,0,0,0,0,0,0
53006,OVERTONES,0,0,0,0,0,0,0
53007,OVERTOOK,0,0,0,0,0,0,0
53008,OVERTURE,0,0,0,0,0,0,0
53009,OVERTURES,0,0,0,0,0,0,0
53010,OVERTURN,2009,0,0,0,0,0,0
53011,OVERTURNED,2009,0,0,0,0,0,0
53012,OVERTURNING,2009,0,0,0,0,0,0
53013,OVERTURNS,2009,0,0,0,0,0,0
53014,OVERUSE,0,0,0,0,0,0,0
53015,OVERUSED,0,0,0,0,0,0,0
53016,OVERUSES,0,0,0,0,0,0,0
53017,OVERUSING,0,0,0,0,0,0,0
53018,OVERUTILIZATION,0,0,0,0,0,0,0
53019,OVERVALUATION,0,0,0,0,0,0,0
53020,OVERVALUE,2009,0,0,0,0,0,0
53021,OVERVALUED,2009,0,0,0,0,0,0
53022,OVERVALUES,0,0,0,0,0,0,0
53023,OVERVALUING,2009,0,0,0,0,0,0
53024,OVERVIEW,0,0,0,0,0,0,0
53025,OVERVIEWS,0,0,0,0,0,0,0
53026,OVERVOLTAGE,0,0,0,0,0,0,0
53027,OVERWEENING,0,0,0,0,0,0,0
53028,OVERWEIGHT,0,0,0,0,0,0,0
53029,OVERWEIGHTED,0,0,0,0,0,0,0
53030,OVERWEIGHTING,0,0,0,0,0,0,0
53031,OVERWEIGHTS,0,0,0,0,0,0,0
53032,OVERWHELM,0,0,0,0,0,0,0
53033,OVERWHELMED,0,0,0,0,0,0,0
53034,OVERWHELMING,0,0,0,0,0,0,0
53035,OVERWHELMINGLY,0,0,0,0,0,0,0
53036,OVERWHELMS,0,0,0,0,0,0,0
53037,OVERWINTER,0,0,0,0,0,0,0
53038,OVERWINTERED,0,0,0,0,0,0,0
53039,OVERWINTERING,0,0,0,0,0,0,0
53040,OVERWINTERS,0,0,0,0,0,0,0
53041,OVERWORK,0,0,0,0,0,0,0
53042,OVERWORKED,0,0,0,0,0,0,0
53043,OVERWORKING,0,0,0,0,0,0,0
53044,OVERWORKS,0,0,0,0,0,0,0
53045,OVERWRAP,0,0,0,0,0,0,0
53046,OVERWRITE,0,0,0,0,0,0,0
53047,OVERWROUGHT,0,0,0,0,0,0,0
53048,OVERZEALOUS,0,0,0,0,0,0,0
53049,OVIDUCT,0,0,0,0,0,0,0
53050,OVIDUCTS,0,0,0,0,0,0,0
53051,OVIPAROUS,0,0,0,0,0,0,0
53052,OVOID,0,0,0,0,0,0,0
53053,OVOIDS,0,0,0,0,0,0,0
53054,OVULAR,0,0,0,0,0,0,0
53055,OVULATE,0,0,0,0,0,0,0
53056,OVULATED,0,0,0,0,0,0,0
53057,OVULATES,0,0,0,0,0,0,0
53058,OVULATING,0,0,0,0,0,0,0
53059,OVULATION,0,0,0,0,0,0,0
53060,OVULATIONS,0,0,0,0,0,0,0
53061,OVULE,0,0,0,0,0,0,0
53062,OVULES,0,0,0,0,0,0,0
53063,OVUM,0,0,0,0,0,0,0
53064,OW,0,0,0,0,0,0,0
53065,OWE,0,0,0,0,0,0,0
53066,OWED,0,0,0,0,0,0,0
53067,OWES,0,0,0,0,0,0,0
53068,OWING,0,0,0,0,0,0,0
53069,OWL,0,0,0,0,0,0,0
53070,OWLET,0,0,0,0,0,0,0
53071,OWLETS,0,0,0,0,0,0,0
53072,OWLISH,0,0,0,0,0,0,0
53073,OWLISHLY,0,0,0,0,0,0,0
53074,OWLS,0,0,0,0,0,0,0
53075,OWN,0,0,0,0,0,0,0
53076,OWNED,0,0,0,0,0,0,0
53077,OWNER,0,0,0,0,0,0,0
53078,OWNERS,0,0,0,0,0,0,0
53079,OWNERSHIP,0,0,0,0,0,0,0
53080,OWNERSHIPS,0,0,0,0,0,0,0
53081,OWNING,0,0,0,0,0,0,0
53082,OWNS,0,0,0,0,0,0,0
53083,OX,0,0,0,0,0,0,0
53084,OXANDROLONE,0,0,0,0,0,0,0
53085,OXBLOOD,0,0,0,0,0,0,0
53086,OXBLOODS,0,0,0,0,0,0,0
53087,OXBOW,0,0,0,0,0,0,0
53088,OXBOWS,0,0,0,0,0,0,0
53089,OXCART,0,0,0,0,0,0,0
53090,OXCARTS,0,0,0,0,0,0,0
53091,OXEN,0,0,0,0,0,0,0
53092,OXFORD,0,0,0,0,0,0,0
53093,OXFORDS,0,0,0,0,0,0,0
53094,OXIDANT,0,0,0,0,0,0,0
53095,OXIDANTS,0,0,0,0,0,0,0
53096,OXIDATION,0,0,0,0,0,0,0
53097,OXIDATIONS,0,0,0,0,0,0,0
53098,OXIDATIVE,0,0,0,0,0,0,0
53099,OXIDE,0,0,0,0,0,0,0
53100,OXIDES,0,0,0,0,0,0,0
53101,OXIDIZATION,0,0,0,0,0,0,0
53102,OXIDIZATIONS,0,0,0,0,0,0,0
53103,OXIDIZE,0,0,0,0,0,0,0
53104,OXIDIZED,0,0,0,0,0,0,0
53105,OXIDIZER,0,0,0,0,0,0,0
53106,OXIDIZERS,0,0,0,0,0,0,0
53107,OXIDIZES,0,0,0,0,0,0,0
53108,OXIDIZING,0,0,0,0,0,0,0
53109,OXIMETRY,0,0,0,0,0,0,0
0,OXLEY,0,0,0,0,0,0,0
53110,OXYACETYLENE,0,0,0,0,0,0,0
53111,OXYACETYLENES,0,0,0,0,0,0,0
53112,OXYCODONE,0,0,0,0,0,0,0
53113,OXYGEN,0,0,0,0,0,0,0
53114,OXYGENATE,0,0,0,0,0,0,0
53115,OXYGENATED,0,0,0,0,0,0,0
53116,OXYGENATES,0,0,0,0,0,0,0
53117,OXYGENATING,0,0,0,0,0,0,0
53118,OXYGENATION,0,0,0,0,0,0,0
53119,OXYGENATIONS,0,0,0,0,0,0,0
53120,OXYGENS,0,0,0,0,0,0,0
53121,OXYMORA,0,0,0,0,0,0,0
53122,OXYMORON,0,0,0,0,0,0,0
53123,OXYMORONS,0,0,0,0,0,0,0
53124,OYSTER,0,0,0,0,0,0,0
53125,OYSTERS,0,0,0,0,0,0,0
53126,OZONE,0,0,0,0,0,0,0
53127,OZONES,0,0,0,0,0,0,0
53128,PA,0,0,0,0,0,0,0
53129,PABLUM,0,0,0,0,0,0,0
53130,PABLUMS,0,0,0,0,0,0,0
53131,PABULUM,0,0,0,0,0,0,0
53132,PABULUMS,0,0,0,0,0,0,0
53133,PACE,0,0,0,0,0,0,0
53134,PACED,0,0,0,0,0,0,0
53135,PACEMAKER,0,0,0,0,0,0,0
53136,PACEMAKERS,0,0,0,0,0,0,0
53137,PACER,0,0,0,0,0,0,0
53138,PACERS,0,0,0,0,0,0,0
53139,PACES,0,0,0,0,0,0,0
53140,PACESETTER,0,0,0,0,0,0,0
53141,PACESETTERS,0,0,0,0,0,0,0
53142,PACHYDERM,0,0,0,0,0,0,0
53143,PACHYDERMS,0,0,0,0,0,0,0
53144,PACHYSANDRA,0,0,0,0,0,0,0
53145,PACHYSANDRAS,0,0,0,0,0,0,0
53146,PACIFIC,0,0,0,0,0,0,0
53147,PACIFICALLY,0,0,0,0,0,0,0
53148,PACIFICATION,0,0,0,0,0,0,0
53149,PACIFICATIONS,0,0,0,0,0,0,0
53150,PACIFIED,0,0,0,0,0,0,0
53151,PACIFIER,0,0,0,0,0,0,0
53152,PACIFIERS,0,0,0,0,0,0,0
53153,PACIFIES,0,0,0,0,0,0,0
53154,PACIFISM,0,0,0,0,0,0,0
53155,PACIFISMS,0,0,0,0,0,0,0
53156,PACIFIST,0,0,0,0,0,0,0
53157,PACIFISTIC,0,0,0,0,0,0,0
53158,PACIFISTS,0,0,0,0,0,0,0
53159,PACIFY,0,0,0,0,0,0,0
53160,PACIFYING,0,0,0,0,0,0,0
53161,PACING,0,0,0,0,0,0,0
53162,PACINGS,0,0,0,0,0,0,0
53163,PACK,0,0,0,0,0,0,0
53164,PACKAGE,0,0,0,0,0,0,0
53165,PACKAGED,0,0,0,0,0,0,0
53166,PACKAGER,0,0,0,0,0,0,0
53167,PACKAGERS,0,0,0,0,0,0,0
53168,PACKAGES,0,0,0,0,0,0,0
53169,PACKAGING,0,0,0,0,0,0,0
53170,PACKAGINGS,0,0,0,0,0,0,0
53171,PACKED,0,0,0,0,0,0,0
53172,PACKER,0,0,0,0,0,0,0
53173,PACKERS,0,0,0,0,0,0,0
53174,PACKET,0,0,0,0,0,0,0
53175,PACKETIZED,0,0,0,0,0,0,0
53176,PACKETS,0,0,0,0,0,0,0
53177,PACKING,0,0,0,0,0,0,0
53178,PACKINGHOUSE,0,0,0,0,0,0,0
53179,PACKINGHOUSES,0,0,0,0,0,0,0
53180,PACKINGS,0,0,0,0,0,0,0
53181,PACKS,0,0,0,0,0,0,0
53182,PACKSADDLE,0,0,0,0,0,0,0
53183,PACKSADDLES,0,0,0,0,0,0,0
53184,PACLITAXEL,0,0,0,0,0,0,0
53185,PACT,0,0,0,0,0,0,0
53186,PACTS,0,0,0,0,0,0,0
53187,PAD,0,0,0,0,0,0,0
53188,PADDED,0,0,0,0,0,0,0
53189,PADDIES,0,0,0,0,0,0,0
53190,PADDING,0,0,0,0,0,0,0
53191,PADDINGS,0,0,0,0,0,0,0
53192,PADDLE,0,0,0,0,0,0,0
53193,PADDLED,0,0,0,0,0,0,0
53194,PADDLER,0,0,0,0,0,0,0
53195,PADDLERS,0,0,0,0,0,0,0
53196,PADDLES,0,0,0,0,0,0,0
53197,PADDLING,0,0,0,0,0,0,0
53198,PADDOCK,0,0,0,0,0,0,0
53199,PADDOCKED,0,0,0,0,0,0,0
53200,PADDOCKING,0,0,0,0,0,0,0
53201,PADDOCKS,0,0,0,0,0,0,0
53202,PADDY,0,0,0,0,0,0,0
53203,PADLOCK,0,0,0,0,0,0,0
53204,PADLOCKED,0,0,0,0,0,0,0
53205,PADLOCKING,0,0,0,0,0,0,0
53206,PADLOCKS,0,0,0,0,0,0,0
53207,PADRE,0,0,0,0,0,0,0
53208,PADRES,0,0,0,0,0,0,0
53209,PADS,0,0,0,0,0,0,0
53210,PAEAN,0,0,0,0,0,0,0
53211,PAEANS,0,0,0,0,0,0,0
53212,PAEDIATRIC,0,0,0,0,0,0,0
53213,PAEDIATRICIAN,0,0,0,0,0,0,0
53214,PAEDIATRICIANS,0,0,0,0,0,0,0
53215,PAEDIATRICS,0,0,0,0,0,0,0
53216,PAELLA,0,0,0,0,0,0,0
53217,PAELLAS,0,0,0,0,0,0,0
53218,PAGAN,0,0,0,0,0,0,0
53219,PAGANISM,0,0,0,0,0,0,0
53220,PAGANISMS,0,0,0,0,0,0,0
53221,PAGANS,0,0,0,0,0,0,0
53222,PAGE,0,0,0,0,0,0,0
53223,PAGEANT,0,0,0,0,0,0,0
53224,PAGEANTRIES,0,0,0,0,0,0,0
53225,PAGEANTRY,0,0,0,0,0,0,0
53226,PAGEANTS,0,0,0,0,0,0,0
53227,PAGEBOY,0,0,0,0,0,0,0
53228,PAGEBOYS,0,0,0,0,0,0,0
53229,PAGED,0,0,0,0,0,0,0
53230,PAGER,0,0,0,0,0,0,0
53231,PAGERS,0,0,0,0,0,0,0
53232,PAGES,0,0,0,0,0,0,0
53233,PAGINATE,0,0,0,0,0,0,0
53234,PAGINATED,0,0,0,0,0,0,0
53235,PAGINATES,0,0,0,0,0,0,0
53236,PAGINATING,0,0,0,0,0,0,0
53237,PAGINATION,0,0,0,0,0,0,0
53238,PAGINATIONS,0,0,0,0,0,0,0
53239,PAGING,0,0,0,0,0,0,0
53240,PAGODA,0,0,0,0,0,0,0
53241,PAGODAS,0,0,0,0,0,0,0
53242,PAID,0,0,0,0,0,0,0
53243,PAIL,0,0,0,0,0,0,0
53244,PAILFUL,0,0,0,0,0,0,0
53245,PAILFULS,0,0,0,0,0,0,0
53246,PAILS,0,0,0,0,0,0,0
53247,PAILSFUL,0,0,0,0,0,0,0
53248,PAIN,0,0,0,0,0,0,0
53249,PAINED,0,0,0,0,0,0,0
53250,PAINFUL,0,0,0,0,0,0,0
53251,PAINFULLER,0,0,0,0,0,0,0
53252,PAINFULLEST,0,0,0,0,0,0,0
53253,PAINFULLY,0,0,0,0,0,0,0
53254,PAINFULNESS,0,0,0,0,0,0,0
53255,PAINFULNESSES,0,0,0,0,0,0,0
53256,PAINING,0,0,0,0,0,0,0
53257,PAINKILLER,0,0,0,0,0,0,0
53258,PAINKILLERS,0,0,0,0,0,0,0
53259,PAINKILLING,0,0,0,0,0,0,0
53260,PAINLESS,0,0,0,0,0,0,0
53261,PAINLESSLY,0,0,0,0,0,0,0
53262,PAINLESSNESS,0,0,0,0,0,0,0
53263,PAINLESSNESSES,0,0,0,0,0,0,0
53264,PAINS,0,0,0,0,0,0,0
53265,PAINSTAKING,0,0,0,0,0,0,0
53266,PAINSTAKINGLY,0,0,0,0,0,0,0
53267,PAINSTAKINGS,0,0,0,0,0,0,0
53268,PAINT,0,0,0,0,0,0,0
53269,PAINTBALL,0,0,0,0,0,0,0
53270,PAINTBOX,0,0,0,0,0,0,0
53271,PAINTBOXES,0,0,0,0,0,0,0
53272,PAINTBRUSH,0,0,0,0,0,0,0
53273,PAINTBRUSHES,0,0,0,0,0,0,0
53274,PAINTED,0,0,0,0,0,0,0
53275,PAINTER,0,0,0,0,0,0,0
53276,PAINTERS,0,0,0,0,0,0,0
53277,PAINTING,0,0,0,0,0,0,0
53278,PAINTINGS,0,0,0,0,0,0,0
53279,PAINTS,0,0,0,0,0,0,0
53280,PAIR,0,0,0,0,0,0,0
53281,PAIRED,0,0,0,0,0,0,0
53282,PAIRING,0,0,0,0,0,0,0
53283,PAIRINGS,0,0,0,0,0,0,0
53284,PAIRS,0,0,0,0,0,0,0
53285,PAISLEY,0,0,0,0,0,0,0
53286,PAISLEYS,0,0,0,0,0,0,0
53287,PAJAMA,0,0,0,0,0,0,0
53288,PAJAMAS,0,0,0,0,0,0,0
53289,PAL,0,0,0,0,0,0,0
53290,PALACE,0,0,0,0,0,0,0
53291,PALACES,0,0,0,0,0,0,0
53292,PALADIN,0,0,0,0,0,0,0
53293,PALADINS,0,0,0,0,0,0,0
53294,PALANQUIN,0,0,0,0,0,0,0
53295,PALANQUINS,0,0,0,0,0,0,0
53296,PALATABILITY,0,0,0,0,0,0,0
53297,PALATABLE,0,0,0,0,0,0,0
53298,PALATAL,0,0,0,0,0,0,0
53299,PALATALIZATION,0,0,0,0,0,0,0
53300,PALATALIZATIONS,0,0,0,0,0,0,0
53301,PALATALIZE,0,0,0,0,0,0,0
53302,PALATALIZED,0,0,0,0,0,0,0
53303,PALATALIZES,0,0,0,0,0,0,0
53304,PALATALIZING,0,0,0,0,0,0,0
53305,PALATALS,0,0,0,0,0,0,0
53306,PALATE,0,0,0,0,0,0,0
53307,PALATES,0,0,0,0,0,0,0
53308,PALATIAL,0,0,0,0,0,0,0
53309,PALATIALLY,0,0,0,0,0,0,0
53310,PALATINATE,0,0,0,0,0,0,0
53311,PALATINATES,0,0,0,0,0,0,0
53312,PALATINE,0,0,0,0,0,0,0
53313,PALATINES,0,0,0,0,0,0,0
53314,PALAVER,0,0,0,0,0,0,0
53315,PALAVERED,0,0,0,0,0,0,0
53316,PALAVERING,0,0,0,0,0,0,0
53317,PALAVERS,0,0,0,0,0,0,0
53318,PALE,0,0,0,0,0,0,0
53319,PALED,0,0,0,0,0,0,0
53320,PALEFACE,0,0,0,0,0,0,0
53321,PALEFACES,0,0,0,0,0,0,0
53322,PALELY,0,0,0,0,0,0,0
53323,PALENESS,0,0,0,0,0,0,0
53324,PALENESSES,0,0,0,0,0,0,0
53325,PALEOGRAPHER,0,0,0,0,0,0,0
53326,PALEOGRAPHERS,0,0,0,0,0,0,0
53327,PALEOGRAPHIES,0,0,0,0,0,0,0
53328,PALEOGRAPHY,0,0,0,0,0,0,0
53329,PALEOLITHIC,0,0,0,0,0,0,0
53330,PALEONTOLOGIES,0,0,0,0,0,0,0
53331,PALEONTOLOGIST,0,0,0,0,0,0,0
53332,PALEONTOLOGISTS,0,0,0,0,0,0,0
53333,PALEONTOLOGY,0,0,0,0,0,0,0
53334,PALER,0,0,0,0,0,0,0
53335,PALES,0,0,0,0,0,0,0
53336,PALEST,0,0,0,0,0,0,0
53337,PALETTE,0,0,0,0,0,0,0
53338,PALETTES,0,0,0,0,0,0,0
53339,PALFREY,0,0,0,0,0,0,0
53340,PALFREYS,0,0,0,0,0,0,0
53341,PALIMONIES,0,0,0,0,0,0,0
53342,PALIMONY,0,0,0,0,0,0,0
53343,PALIMPSEST,0,0,0,0,0,0,0
53344,PALIMPSESTS,0,0,0,0,0,0,0
53345,PALINDROME,0,0,0,0,0,0,0
53346,PALINDROMES,0,0,0,0,0,0,0
53347,PALING,0,0,0,0,0,0,0
53348,PALINGS,0,0,0,0,0,0,0
53349,PALISADE,0,0,0,0,0,0,0
53350,PALISADES,0,0,0,0,0,0,0
53351,PALISH,0,0,0,0,0,0,0
53352,PALL,0,0,0,0,0,0,0
53353,PALLADIUM,0,0,0,0,0,0,0
53354,PALLADIUMS,0,0,0,0,0,0,0
53355,PALLBEARER,0,0,0,0,0,0,0
53356,PALLBEARERS,0,0,0,0,0,0,0
53357,PALLED,0,0,0,0,0,0,0
53358,PALLET,0,0,0,0,0,0,0
53359,PALLETS,0,0,0,0,0,0,0
53360,PALLIATE,0,0,0,0,0,0,0
53361,PALLIATED,0,0,0,0,0,0,0
53362,PALLIATES,0,0,0,0,0,0,0
53363,PALLIATING,0,0,0,0,0,0,0
53364,PALLIATION,0,0,0,0,0,0,0
53365,PALLIATIONS,0,0,0,0,0,0,0
53366,PALLIATIVE,0,0,0,0,0,0,0
53367,PALLIATIVES,0,0,0,0,0,0,0
53368,PALLID,0,0,0,0,0,0,0
53369,PALLIDER,0,0,0,0,0,0,0
53370,PALLIDEST,0,0,0,0,0,0,0
53371,PALLIDLY,0,0,0,0,0,0,0
53372,PALLIDNESS,0,0,0,0,0,0,0
53373,PALLIDNESSES,0,0,0,0,0,0,0
53374,PALLING,0,0,0,0,0,0,0
53375,PALLOR,0,0,0,0,0,0,0
53376,PALLORS,0,0,0,0,0,0,0
53377,PALLS,0,0,0,0,0,0,0
53378,PALM,0,0,0,0,0,0,0
53379,PALMATE,0,0,0,0,0,0,0
53380,PALMED,0,0,0,0,0,0,0
53381,PALMETTO,0,0,0,0,0,0,0
53382,PALMETTOES,0,0,0,0,0,0,0
53383,PALMETTOS,0,0,0,0,0,0,0
53384,PALMIER,0,0,0,0,0,0,0
53385,PALMIEST,0,0,0,0,0,0,0
53386,PALMING,0,0,0,0,0,0,0
53387,PALMIST,0,0,0,0,0,0,0
53388,PALMISTRIES,0,0,0,0,0,0,0
53389,PALMISTRY,0,0,0,0,0,0,0
53390,PALMISTS,0,0,0,0,0,0,0
53391,PALMS,0,0,0,0,0,0,0
53392,PALMTOP,0,0,0,0,0,0,0
53393,PALMTOPS,0,0,0,0,0,0,0
53394,PALMY,0,0,0,0,0,0,0
53395,PALOMINO,0,0,0,0,0,0,0
53396,PALOMINOS,0,0,0,0,0,0,0
53397,PALPABLE,0,0,0,0,0,0,0
53398,PALPABLY,0,0,0,0,0,0,0
53399,PALPATE,0,0,0,0,0,0,0
53400,PALPATED,0,0,0,0,0,0,0
53401,PALPATES,0,0,0,0,0,0,0
53402,PALPATING,0,0,0,0,0,0,0
53403,PALPATION,0,0,0,0,0,0,0
53404,PALPATIONS,0,0,0,0,0,0,0
53405,PALPITATE,0,0,0,0,0,0,0
53406,PALPITATED,0,0,0,0,0,0,0
53407,PALPITATES,0,0,0,0,0,0,0
53408,PALPITATING,0,0,0,0,0,0,0
53409,PALPITATION,0,0,0,0,0,0,0
53410,PALPITATIONS,0,0,0,0,0,0,0
53411,PALS,0,0,0,0,0,0,0
53412,PALSIED,0,0,0,0,0,0,0
53413,PALSIES,0,0,0,0,0,0,0
53414,PALSY,0,0,0,0,0,0,0
53415,PALSYING,0,0,0,0,0,0,0
53416,PALTRIER,0,0,0,0,0,0,0
53417,PALTRIEST,0,0,0,0,0,0,0
53418,PALTRINESS,0,0,0,0,0,0,0
53419,PALTRINESSES,0,0,0,0,0,0,0
53420,PALTRY,0,0,0,0,0,0,0
53421,PAMPAS,0,0,0,0,0,0,0
53422,PAMPER,0,0,0,0,0,0,0
53423,PAMPERED,0,0,0,0,0,0,0
53424,PAMPERING,0,0,0,0,0,0,0
53425,PAMPERS,0,0,0,0,0,0,0
53426,PAMPHLET,0,0,0,0,0,0,0
53427,PAMPHLETED,0,0,0,0,0,0,0
53428,PAMPHLETEER,0,0,0,0,0,0,0
53429,PAMPHLETEERS,0,0,0,0,0,0,0
53430,PAMPHLETING,0,0,0,0,0,0,0
53431,PAMPHLETS,0,0,0,0,0,0,0
53432,PAN,0,0,0,0,0,0,0
53433,PANACEA,0,0,0,0,0,0,0
53434,PANACEAS,0,0,0,0,0,0,0
53435,PANACHE,0,0,0,0,0,0,0
53436,PANACHES,0,0,0,0,0,0,0
53437,PANAMA,0,0,0,0,0,0,0
53438,PANAMAS,0,0,0,0,0,0,0
53439,PANCAKE,0,0,0,0,0,0,0
53440,PANCAKED,0,0,0,0,0,0,0
53441,PANCAKES,0,0,0,0,0,0,0
53442,PANCAKING,0,0,0,0,0,0,0
53443,PANCHROMATIC,0,0,0,0,0,0,0
53444,PANCREAS,0,0,0,0,0,0,0
53445,PANCREASES,0,0,0,0,0,0,0
53446,PANCREATIC,0,0,0,0,0,0,0
53447,PANCREATITIS,0,0,0,0,0,0,0
53448,PANDA,0,0,0,0,0,0,0
53449,PANDAS,0,0,0,0,0,0,0
53450,PANDEMIC,0,0,0,0,0,0,0
53451,PANDEMICS,0,0,0,0,0,0,0
53452,PANDEMONIUM,0,0,0,0,0,0,0
53453,PANDEMONIUMS,0,0,0,0,0,0,0
53454,PANDER,0,0,0,0,0,0,0
53455,PANDERED,0,0,0,0,0,0,0
53456,PANDERER,0,0,0,0,0,0,0
53457,PANDERERS,0,0,0,0,0,0,0
53458,PANDERING,0,0,0,0,0,0,0
53459,PANDERS,0,0,0,0,0,0,0
53460,PANE,0,0,0,0,0,0,0
53461,PANEGYRIC,0,0,0,0,0,0,0
53462,PANEGYRICS,0,0,0,0,0,0,0
53463,PANEL,0,0,0,0,0,0,0
53464,PANELBOARDS,0,0,0,0,0,0,0
53465,PANELED,0,0,0,0,0,0,0
53466,PANELING,0,0,0,0,0,0,0
53467,PANELINGS,0,0,0,0,0,0,0
53468,PANELIST,0,0,0,0,0,0,0
53469,PANELISTS,0,0,0,0,0,0,0
53470,PANELLED,0,0,0,0,0,0,0
53471,PANELLING,0,0,0,0,0,0,0
53472,PANELLINGS,0,0,0,0,0,0,0
53473,PANELS,0,0,0,0,0,0,0
53474,PANES,0,0,0,0,0,0,0
53475,PANG,0,0,0,0,0,0,0
53476,PANGS,0,0,0,0,0,0,0
53477,PANHANDLE,0,0,0,0,0,0,0
53478,PANHANDLED,0,0,0,0,0,0,0
53479,PANHANDLER,0,0,0,0,0,0,0
53480,PANHANDLERS,0,0,0,0,0,0,0
53481,PANHANDLES,0,0,0,0,0,0,0
53482,PANHANDLING,0,0,0,0,0,0,0
53483,PANIC,2009,0,0,0,0,0,0
53484,PANICKED,0,0,0,0,0,0,0
53485,PANICKIER,0,0,0,0,0,0,0
53486,PANICKIEST,0,0,0,0,0,0,0
53487,PANICKING,0,0,0,0,0,0,0
53488,PANICKY,0,0,0,0,0,0,0
53489,PANICS,2009,0,0,0,0,0,0
53490,PANIER,0,0,0,0,0,0,0
53491,PANIERS,0,0,0,0,0,0,0
53492,PANNED,0,0,0,0,0,0,0
53493,PANNIER,0,0,0,0,0,0,0
53494,PANNIERS,0,0,0,0,0,0,0
53495,PANNING,0,0,0,0,0,0,0
53496,PANOPLIES,0,0,0,0,0,0,0
53497,PANOPLY,0,0,0,0,0,0,0
53498,PANORAMA,0,0,0,0,0,0,0
53499,PANORAMAS,0,0,0,0,0,0,0
53500,PANORAMIC,0,0,0,0,0,0,0
53501,PANPIPES,0,0,0,0,0,0,0
53502,PANS,0,0,0,0,0,0,0
53503,PANSIES,0,0,0,0,0,0,0
53504,PANSY,0,0,0,0,0,0,0
53505,PANT,0,0,0,0,0,0,0
53506,PANTALOONS,0,0,0,0,0,0,0
53507,PANTED,0,0,0,0,0,0,0
53508,PANTHEISM,0,0,0,0,0,0,0
53509,PANTHEISMS,0,0,0,0,0,0,0
53510,PANTHEIST,0,0,0,0,0,0,0
53511,PANTHEISTIC,0,0,0,0,0,0,0
53512,PANTHEISTS,0,0,0,0,0,0,0
53513,PANTHEON,0,0,0,0,0,0,0
53514,PANTHEONS,0,0,0,0,0,0,0
53515,PANTHER,0,0,0,0,0,0,0
53516,PANTHERS,0,0,0,0,0,0,0
53517,PANTIE,0,0,0,0,0,0,0
53518,PANTIES,0,0,0,0,0,0,0
53519,PANTING,0,0,0,0,0,0,0
53520,PANTOMIME,0,0,0,0,0,0,0
53521,PANTOMIMED,0,0,0,0,0,0,0
53522,PANTOMIMES,0,0,0,0,0,0,0
53523,PANTOMIMIC,0,0,0,0,0,0,0
53524,PANTOMIMING,0,0,0,0,0,0,0
53525,PANTOMIMIST,0,0,0,0,0,0,0
53526,PANTOMIMISTS,0,0,0,0,0,0,0
53527,PANTRIES,0,0,0,0,0,0,0
53528,PANTRY,0,0,0,0,0,0,0
53529,PANTS,0,0,0,0,0,0,0
53530,PANTSUIT,0,0,0,0,0,0,0
53531,PANTSUITS,0,0,0,0,0,0,0
53532,PANTY,0,0,0,0,0,0,0
53533,PANTYHOSE,0,0,0,0,0,0,0
53534,PANTYLINER,0,0,0,0,0,0,0
53535,PANTYLINERS,0,0,0,0,0,0,0
53536,PANTYWAIST,0,0,0,0,0,0,0
53537,PANTYWAISTS,0,0,0,0,0,0,0
53538,PAP,0,0,0,0,0,0,0
53539,PAPA,0,0,0,0,0,0,0
53540,PAPACIES,0,0,0,0,0,0,0
53541,PAPACY,0,0,0,0,0,0,0
53542,PAPAL,0,0,0,0,0,0,0
53543,PAPARAZZI,0,0,0,0,0,0,0
53544,PAPAS,0,0,0,0,0,0,0
53545,PAPAW,0,0,0,0,0,0,0
53546,PAPAWS,0,0,0,0,0,0,0
53547,PAPAYA,0,0,0,0,0,0,0
53548,PAPAYAS,0,0,0,0,0,0,0
53549,PAPER,0,0,0,0,0,0,0
53550,PAPERBACK,0,0,0,0,0,0,0
53551,PAPERBACKS,0,0,0,0,0,0,0
