id,risk_word_count,risk_word_density,risk_word_flag,distress_debt_pressure_count,distress_liquidity_shortage_count,distress_medical_life_shock_count,distress_refinancing_burden_count
6582081,0,0.0,0,0,0,0,0
6550888,0,0.0,0,0,0,0,0
6582174,2,0.2,1,2,0,0,0
6551912,0,0.0,0,0,0,0,0
6582131,0,0.0,0,0,0,0,0
6551919,2,0.1,1,2,0,0,0
6582150,0,0.0,0,0,0,0,0
6551786,4,0.15384615384615385,1,4,0,0,0
6551539,0,0.0,0,0,0,0,0
6572109,0,0.0,0,0,0,0,0
6572050,0,0.0,0,0,0,0,0
6542043,0,0.0,0,0,0,0,0
6582148,2,0.07407407407407407,1,2,0,0,0
6552028,0,0.0,0,0,0,0,0
6572191,2,0.1111111111111111,1,2,0,0,0
6552032,2,0.6666666666666666,1,2,0,0,0
6548265,2,0.11764705882352941,1,2,0,0,0
6582196,0,0.0,0,0,0,0,0
6579803,0,0.0,0,0,0,0,0
6575873,0,0.0,0,0,0,0,0
6572122,0,0.0,0,0,0,0,0
6552003,3,1.0,1,3,0,0,0
6551907,0,0.0,0,0,0,0,0
6552061,0,0.0,0,0,0,0,0
6572170,2,0.04878048780487805,1,2,0,0,0
6572061,0,0.0,0,0,0,0,0
6551989,0,0.0,0,0,0,0,0
6572018,0,0.0,0,0,0,0,0
6571857,5,0.09090909090909091,1,0,1,4,0
6551904,0,0.0,0,0,0,0,0
6571663,3,0.21428571428571427,1,3,0,0,0
6581869,0,0.0,0,0,0,0,0
6552011,2,0.2,1,2,0,0,0
6551986,4,0.2,1,4,0,0,0
6582036,0,0.0,0,0,0,0,0
6572150,0,0.0,0,0,0,0,0
6582063,3,0.3,1,3,0,0,0
6582213,2,0.11764705882352941,1,2,0,0,0
6514842,0,0.0,0,0,0,0,0
6541857,0,0.0,0,0,0,0,0
6532203,0,0.0,0,0,0,0,0
6522308,0,0.0,0,0,0,0,0
6540460,3,0.14285714285714285,1,3,0,0,0
6541959,3,0.04477611940298507,1,2,0,1,0
6532167,3,0.07317073170731707,1,3,0,0,0
6541958,1,0.3333333333333333,1,1,0,0,0
6532174,0,0.0,0,0,0,0,0
6327860,0,0.0,0,0,0,0,0
6521818,5,0.10416666666666667,1,5,0,0,0
6541964,0,0.0,0,0,0,0,0
6522159,0,0.0,0,0,0,0,0
6535233,0,0.0,0,0,0,0,0
6532257,0,0.0,0,0,0,0,0
6522289,1,0.2,1,1,0,0,0
5124767,0,0.0,0,0,0,0,0
6522169,0,0.0,0,0,0,0,0
6330741,0,0.0,0,0,0,0,0
4186481,0,0.0,0,0,0,0,0
6522313,0,0.0,0,0,0,0,0
6522219,0,0.0,0,0,0,0,0
6522173,0,0.0,0,0,0,0,0
3105875,0,0.0,0,0,0,0,0
6519870,0,0.0,0,0,0,0,0
6541899,2,0.03125,1,2,0,0,0
6532343,6,0.16216216216216217,1,6,0,0,0
6190494,4,0.25,1,4,0,0,0
6299978,0,0.0,0,0,0,0,0
6522246,0,0.0,0,0,0,0,0
6520332,2,0.25,1,2,0,0,0
6528932,0,0.0,0,0,0,0,0
6522367,0,0.0,0,0,0,0,0
6541972,0,0.0,0,0,0,0,0
6516149,0,0.0,0,0,0,0,0
6375119,5,0.625,1,5,0,0,0
5197194,7,0.12962962962962962,1,7,0,0,0
6540962,0,0.0,0,0,0,0,0
6299001,0,0.0,0,0,0,0,0
6532164,0,0.0,0,0,0,0,0
6522297,0,0.0,0,0,0,0,0
6522244,0,0.0,0,0,0,0,0
6386371,0,0.0,0,0,0,0,0
6518402,1,0.043478260869565216,1,1,0,0,0
6522383,0,0.0,0,0,0,0,0
6265394,4,0.13333333333333333,1,4,0,0,0
6541985,0,0.0,0,0,0,0,0
6190892,0,0.0,0,0,0,0,0
6532140,0,0.0,0,0,0,0,0
6344596,0,0.0,0,0,0,0,0
6532252,2,0.06451612903225806,1,2,0,0,0
6571746,0,0.0,0,0,0,0,0
6581967,0,0.0,0,0,0,0,0
6581833,0,0.0,0,0,0,0,0
6581868,0,0.0,0,0,0,0,0
6581793,3,0.375,1,3,0,0,0
6576047,0,0.0,0,0,0,0,0
6571767,0,0.0,0,0,0,0,0
6571798,0,0.0,0,0,0,0,0
6581783,0,0.0,0,0,0,0,0
6571771,5,0.5,1,5,0,0,0
6571958,0,0.0,0,0,0,0,0
6571937,1,0.1,1,1,0,0,0
6581848,2,0.11764705882352941,1,2,0,0,0
6571892,5,0.23809523809523808,1,5,0,0,0
6551775,0,0.0,0,0,0,0,0
6571501,1,0.06666666666666667,1,1,0,0,0
6581976,0,0.0,0,0,0,0,0
6581933,5,0.07692307692307693,1,3,0,2,0
6571762,0,0.0,0,0,0,0,0
6571733,0,0.0,0,0,0,0,0
6571759,2,0.2857142857142857,1,2,0,0,0
6571994,0,0.0,0,0,0,0,0
6581840,2,0.0392156862745098,1,2,0,0,0
6581254,0,0.0,0,0,0,0,0
6571822,0,0.0,0,0,0,0,0
6571924,0,0.0,0,0,0,0,0
6584656,1,0.16666666666666666,1,1,0,0,0
6581893,0,0.0,0,0,0,0,0
6581814,0,0.0,0,0,0,0,0
6571758,0,0.0,0,0,0,0,0
6580987,0,0.0,0,0,0,0,0
6581766,1,0.07142857142857142,1,1,0,0,0
6581803,0,0.0,0,0,0,0,0
6571846,4,0.0784313725490196,1,3,1,0,0
6551844,0,0.0,0,0,0,0,0
6571306,0,0.0,0,0,0,0,0
6551823,0,0.0,0,0,0,0,0
6571949,0,0.0,0,0,0,0,0
6571862,0,0.0,0,0,0,0,0
6551794,0,0.0,0,0,0,0,0
6581932,0,0.0,0,0,0,0,0
6571722,0,0.0,0,0,0,0,0
6571774,0,0.0,0,0,0,0,0
6581775,0,0.0,0,0,0,0,0
6540944,3,1.0,1,3,0,0,0
6541737,0,0.0,0,0,0,0,0
6541786,3,0.2727272727272727,1,3,0,0,0
6541565,2,0.2857142857142857,1,0,0,2,0
6532158,0,0.0,0,0,0,0,0
6541493,0,0.0,0,0,0,0,0
6536729,0,0.0,0,0,0,0,0
6522145,3,0.08823529411764706,1,3,0,0,0
6541744,1,0.14285714285714285,1,1,0,0,0
6532028,0,0.0,0,0,0,0,0
6550769,0,0.0,0,0,0,0,0
6551753,0,0.0,0,0,0,0,0
6531959,0,0.0,0,0,0,0,0
6550673,0,0.0,0,0,0,0,0
6522106,0,0.0,0,0,0,0,0
6522013,0,0.0,0,0,0,0,0
6541801,2,0.14285714285714285,1,2,0,0,0
6522065,0,0.0,0,0,0,0,0
6531948,0,0.0,0,0,0,0,0
6521979,0,0.0,0,0,0,0,0
6522104,0,0.0,0,0,0,0,0
6549057,4,0.36363636363636365,1,4,0,0,0
6551637,0,0.0,0,0,0,0,0
6521854,0,0.0,0,0,0,0,0
6541724,4,0.16,1,4,0,0,0
6532151,0,0.0,0,0,0,0,0
6541237,0,0.0,0,0,0,0,0
6541712,0,0.0,0,0,0,0,0
6522101,0,0.0,0,0,0,0,0
6522154,0,0.0,0,0,0,0,0
6551755,0,0.0,0,0,0,0,0
6521982,0,0.0,0,0,0,0,0
6541827,2,0.09523809523809523,1,2,0,0,0
6521996,0,0.0,0,0,0,0,0
6541554,2,0.18181818181818182,1,2,0,0,0
6541702,4,0.16666666666666666,1,4,0,0,0
6522144,0,0.0,0,0,0,0,0
6532055,0,0.0,0,0,0,0,0
6531934,0,0.0,0,0,0,0,0
6541792,7,0.15555555555555556,1,7,0,0,0
6521957,0,0.0,0,0,0,0,0
6531931,9,0.16981132075471697,1,8,1,0,0
6522031,2,0.05714285714285714,1,2,0,0,0
6531993,0,0.0,0,0,0,0,0
6531984,0,0.0,0,0,0,0,0
6522078,0,0.0,0,0,0,0,0
6522017,1,0.5,1,1,0,0,0
6541644,0,0.0,0,0,0,0,0
6522061,0,0.0,0,0,0,0,0
6531657,0,0.0,0,0,0,0,0
6532139,0,0.0,0,0,0,0,0
6531953,0,0.0,0,0,0,0,0
6541729,0,0.0,0,0,0,0,0
6540578,2,0.09523809523809523,1,2,0,0,0
6541823,2,0.05714285714285714,1,2,0,0,0
6541844,0,0.0,0,0,0,0,0
6541851,0,0.0,0,0,0,0,0
6521936,3,1.0,1,3,0,0,0
6541871,0,0.0,0,0,0,0,0
6531922,0,0.0,0,0,0,0,0
6541831,0,0.0,0,0,0,0,0
6532156,0,0.0,0,0,0,0,0
6522103,0,0.0,0,0,0,0,0
6551558,0,0.0,0,0,0,0,0
6531925,0,0.0,0,0,0,0,0
6541727,0,0.0,0,0,0,0,0
6549861,0,0.0,0,0,0,0,0
6541683,0,0.0,0,0,0,0,0
6404641,0,0.0,0,0,0,0,0
6290607,0,0.0,0,0,0,0,0
6314598,0,0.0,0,0,0,0,0
6180050,0,0.0,0,0,0,0,0
6515976,2,0.25,1,2,0,0,0
6327248,1,0.09090909090909091,1,0,0,1,0
6415284,7,0.14285714285714285,1,6,1,0,0
6299517,3,0.12,1,2,0,1,0
6405118,0,0.0,0,0,0,0,0
6485222,0,0.0,0,0,0,0,0
6316492,0,0.0,0,0,0,0,0
6320011,0,0.0,0,0,0,0,0
5788386,0,0.0,0,0,0,0,0
5424825,0,0.0,0,0,0,0,0
586040,8,0.20512820512820512,1,8,0,0,0
6521515,3,0.25,1,3,0,0,0
6415843,3,0.6,1,3,0,0,0
6518764,4,0.0851063829787234,1,4,0,0,0
6297056,0,0.0,0,0,0,0,0
6581689,0,0.0,0,0,0,0,0
6581713,0,0.0,0,0,0,0,0
6581619,0,0.0,0,0,0,0,0
6571731,0,0.0,0,0,0,0,0
6581719,0,0.0,0,0,0,0,0
6581720,0,0.0,0,0,0,0,0
6581610,1,0.14285714285714285,1,1,0,0,0
6581246,0,0.0,0,0,0,0,0
6581716,3,0.75,1,3,0,0,0
6581590,4,0.23529411764705882,1,4,0,0,0
6581570,0,0.0,0,0,0,0,0
6571721,1,0.125,1,1,0,0,0
6581673,6,0.25,1,6,0,0,0
6581706,2,0.0425531914893617,1,2,0,0,0
6571728,0,0.0,0,0,0,0,0
6569709,0,0.0,0,0,0,0,0
6521822,2,0.15384615384615385,1,2,0,0,0
6518255,1,0.034482758620689655,1,1,0,0,0
5960487,0,0.0,0,0,0,0,0
6521793,1,0.09090909090909091,1,1,0,0,0
6531748,0,0.0,0,0,0,0,0
6571686,0,0.0,0,0,0,0,0
6551559,1,0.09090909090909091,1,1,0,0,0
6385453,0,0.0,0,0,0,0,0
6571630,4,0.21052631578947367,1,4,0,0,0
6531744,0,0.0,0,0,0,0,0
6531847,0,0.0,0,0,0,0,0
6521928,1,0.029411764705882353,1,1,0,0,0
6516390,1,0.041666666666666664,1,1,0,0,0
6551509,0,0.0,0,0,0,0,0
6207829,0,0.0,0,0,0,0,0
6541481,0,0.0,0,0,0,0,0
6531797,4,0.1,1,2,0,2,0
6571604,5,0.08771929824561403,1,5,0,0,0
6541530,0,0.0,0,0,0,0,0
6551553,1,0.1111111111111111,1,1,0,0,0
5894916,3,1.0,1,3,0,0,0
6531819,7,0.12727272727272726,1,7,0,0,0
6566817,0,0.0,0,0,0,0,0
5455971,0,0.0,0,0,0,0,0
6475560,0,0.0,0,0,0,0,0
6531750,0,0.0,0,0,0,0,0
6551039,1,0.5,1,1,0,0,0
6551622,3,1.0,1,3,0,0,0
6317132,0,0.0,0,0,0,0,0
5947671,3,0.21428571428571427,1,3,0,0,0
6551538,3,1.0,1,3,0,0,0
6571584,0,0.0,0,0,0,0,0
6531788,0,0.0,0,0,0,0,0
6571598,0,0.0,0,0,0,0,0
6551507,1,0.045454545454545456,1,1,0,0,0
6571656,0,0.0,0,0,0,0,0
6311768,5,1.0,1,5,0,0,0
6521867,0,0.0,0,0,0,0,0
6541575,0,0.0,0,0,0,0,0
6571560,0,0.0,0,0,0,0,0
6525957,0,0.0,0,0,0,0,0
6551493,4,0.08333333333333333,1,3,1,0,0
6521796,0,0.0,0,0,0,0,0
6551604,0,0.0,0,0,0,0,0
6551609,0,0.0,0,0,0,0,0
6541540,0,0.0,0,0,0,0,0
6551522,5,0.16129032258064516,1,5,0,0,0
6518680,0,0.0,0,0,0,0,0
6521807,0,0.0,0,0,0,0,0
6571605,1,0.03571428571428571,1,1,0,0,0
6551623,0,0.0,0,0,0,0,0
6571558,0,0.0,0,0,0,0,0
6531872,0,0.0,0,0,0,0,0
6194844,0,0.0,0,0,0,0,0
6571597,0,0.0,0,0,0,0,0
6565789,0,0.0,0,0,0,0,0
6551475,0,0.0,0,0,0,0,0
5608960,0,0.0,0,0,0,0,0
6551492,4,0.2,1,4,0,0,0
6551482,0,0.0,0,0,0,0,0
6516502,0,0.0,0,0,0,0,0
6549295,1,0.1111111111111111,1,1,0,0,0
6541552,0,0.0,0,0,0,0,0
6571566,0,0.0,0,0,0,0,0
6521915,0,0.0,0,0,0,0,0
6520920,0,0.0,0,0,0,0,0
6531811,0,0.0,0,0,0,0,0
6571593,5,1.0,1,5,0,0,0
6520595,0,0.0,0,0,0,0,0
6521895,2,0.14285714285714285,1,2,0,0,0
6521914,0,0.0,0,0,0,0,0
6531871,0,0.0,0,0,0,0,0
6551528,0,0.0,0,0,0,0,0
6521391,0,0.0,0,0,0,0,0
6521851,0,0.0,0,0,0,0,0
6495273,1,0.14285714285714285,1,1,0,0,0
6551659,0,0.0,0,0,0,0,0
6551500,5,0.22727272727272727,1,5,0,0,0
6551576,0,0.0,0,0,0,0,0
6505170,0,0.0,0,0,0,0,0
6571646,0,0.0,0,0,0,0,0
6531682,0,0.0,0,0,0,0,0
6541518,2,0.16666666666666666,1,2,0,0,0
6551202,0,0.0,0,0,0,0,0
6571535,1,0.07692307692307693,1,1,0,0,0
3188481,0,0.0,0,0,0,0,0
4287462,0,0.0,0,0,0,0,0
6571484,0,0.0,0,0,0,0,0
6571341,2,0.15384615384615385,1,2,0,0,0
6551341,0,0.0,0,0,0,0,0
6551443,0,0.0,0,0,0,0,0
6581557,0,0.0,0,0,0,0,0
6581119,0,0.0,0,0,0,0,0
6580719,0,0.0,0,0,0,0,0
6571457,4,0.6666666666666666,1,4,0,0,0
6568431,2,0.08695652173913043,1,2,0,0,0
6571356,0,0.0,0,0,0,0,0
6571340,0,0.0,0,0,0,0,0
6581362,0,0.0,0,0,0,0,0
6579139,0,0.0,0,0,0,0,0
6581413,1,0.1,1,1,0,0,0
6571392,0,0.0,0,0,0,0,0
6581305,0,0.0,0,0,0,0,0
6554938,0,0.0,0,0,0,0,0
6571358,0,0.0,0,0,0,0,0
6551444,0,0.0,0,0,0,0,0
6551440,0,0.0,0,0,0,0,0
6571408,0,0.0,0,0,0,0,0
6581515,0,0.0,0,0,0,0,0
6581464,0,0.0,0,0,0,0,0
6581545,0,0.0,0,0,0,0,0
6581441,0,0.0,0,0,0,0,0
6581371,0,0.0,0,0,0,0,0
6551416,0,0.0,0,0,0,0,0
6578176,3,1.0,1,3,0,0,0
6581394,0,0.0,0,0,0,0,0
6551442,0,0.0,0,0,0,0,0
6578086,0,0.0,0,0,0,0,0
6569429,2,0.1111111111111111,1,2,0,0,0
6571529,6,0.18181818181818182,1,6,0,0,0
6581428,0,0.0,0,0,0,0,0
6577943,1,0.06666666666666667,1,1,0,0,0
6580947,2,0.15384615384615385,1,2,0,0,0
6521534,0,0.0,0,0,0,0,0
6534968,0,0.0,0,0,0,0,0
6531501,1,0.05555555555555555,1,1,0,0,0
6531665,2,0.05555555555555555,1,2,0,0,0
6537293,0,0.0,0,0,0,0,0
6541200,0,0.0,0,0,0,0,0
6309750,3,0.375,1,3,0,0,0
6551297,1,0.05,1,1,0,0,0
6551239,5,0.10638297872340426,1,5,0,0,0
6386498,0,0.0,0,0,0,0,0
6531230,3,1.0,1,3,0,0,0
6527991,0,0.0,0,0,0,0,0
6326778,0,0.0,0,0,0,0,0
6524763,0,0.0,0,0,0,0,0
6531596,2,0.13333333333333333,1,2,0,0,0
6541370,1,0.1111111111111111,1,0,0,1,0
6521526,0,0.0,0,0,0,0,0
6521696,2,0.05,1,2,0,0,0
6521541,1,0.2,1,1,0,0,0
6521624,2,0.14285714285714285,1,2,0,0,0
6521564,0,0.0,0,0,0,0,0
6530915,0,0.0,0,0,0,0,0
6548194,5,0.8333333333333334,1,5,0,0,0
6521665,0,0.0,0,0,0,0,0
6521724,0,0.0,0,0,0,0,0
6551189,0,0.0,0,0,0,0,0
6521483,0,0.0,0,0,0,0,0
6541275,6,0.6,1,6,0,0,0
6154738,0,0.0,0,0,0,0,0
6541285,3,0.046875,1,3,0,0,0
6550455,0,0.0,0,0,0,0,0
6541179,0,0.0,0,0,0,0,0
6531471,0,0.0,0,0,0,0,0
6549828,0,0.0,0,0,0,0,0
6531440,0,0.0,0,0,0,0,0
6531554,2,0.05128205128205128,1,2,0,0,0
6521558,5,0.14705882352941177,1,4,1,0,0
6536330,13,0.12149532710280374,1,13,0,0,0
6519759,1,0.2,1,1,0,0,0
6525442,0,0.0,0,0,0,0,0
6541282,2,0.14285714285714285,1,2,0,0,0
6540851,0,0.0,0,0,0,0,0
6531491,2,0.4,1,2,0,0,0
6520775,0,0.0,0,0,0,0,0
5780921,0,0.0,0,0,0,0,0
6209197,0,0.0,0,0,0,0,0
6540654,7,0.3333333333333333,1,5,1,0,1
6521653,4,0.4444444444444444,1,4,0,0,0
6541280,0,0.0,0,0,0,0,0
6531488,3,0.75,1,3,0,0,0
6551284,0,0.0,0,0,0,0,0
6541323,0,0.0,0,0,0,0,0
6531538,2,0.25,1,2,0,0,0
6286678,3,0.25,1,3,0,0,0
6531626,0,0.0,0,0,0,0,0
6170553,0,0.0,0,0,0,0,0
6531515,0,0.0,0,0,0,0,0
6157477,0,0.0,0,0,0,0,0
6329302,0,0.0,0,0,0,0,0
6541270,0,0.0,0,0,0,0,0
6334660,0,0.0,0,0,0,0,0
6531584,0,0.0,0,0,0,0,0
6521597,0,0.0,0,0,0,0,0
5967602,0,0.0,0,0,0,0,0
6531489,1,0.07692307692307693,1,1,0,0,0
6551311,9,0.28125,1,9,0,0,0
6531666,0,0.0,0,0,0,0,0
6540134,1,0.04,1,1,0,0,0
6531678,0,0.0,0,0,0,0,0
6531603,4,0.25,1,4,0,0,0
6531435,4,0.4,1,3,0,1,0
6531458,3,1.0,1,3,0,0,0
5788537,2,0.25,1,2,0,0,0
6185439,0,0.0,0,0,0,0,0
5609601,0,0.0,0,0,0,0,0
5156310,5,0.09433962264150944,1,5,0,0,0
6581314,0,0.0,0,0,0,0,0
6581181,2,0.2,1,2,0,0,0
6581151,1,0.09090909090909091,1,0,1,0,0
6581177,0,0.0,0,0,0,0,0
6581152,0,0.0,0,0,0,0,0
6581130,3,0.05357142857142857,1,3,0,0,0
6581217,0,0.0,0,0,0,0,0
6581287,0,0.0,0,0,0,0,0
6581244,0,0.0,0,0,0,0,0
6581295,3,0.3333333333333333,1,3,0,0,0
6565093,0,0.0,0,0,0,0,0
6524630,0,0.0,0,0,0,0,0
6518592,1,0.05,1,0,0,1,0
6541187,1,0.2,1,1,0,0,0
6531408,0,0.0,0,0,0,0,0
6531278,0,0.0,0,0,0,0,0
6416058,4,0.17391304347826086,1,4,0,0,0
6530804,0,0.0,0,0,0,0,0
6531327,0,0.0,0,0,0,0,0
6540845,2,0.06896551724137931,1,2,0,0,0
6531242,0,0.0,0,0,0,0,0
6531172,5,0.09615384615384616,1,5,0,0,0
6571261,0,0.0,0,0,0,0,0
6531381,0,0.0,0,0,0,0,0
6551090,0,0.0,0,0,0,0,0
6551047,3,0.14285714285714285,1,3,0,0,0
6580865,0,0.0,0,0,0,0,0
6551060,6,0.375,1,6,0,0,0
6538984,3,1.0,1,3,0,0,0
6570484,0,0.0,0,0,0,0,0
6551140,3,0.5,1,3,0,0,0
6526872,0,0.0,0,0,0,0,0
6548774,0,0.0,0,0,0,0,0
6531441,0,0.0,0,0,0,0,0
6540998,5,0.35714285714285715,1,5,0,0,0
6531245,3,0.5,1,3,0,0,0
6531197,0,0.0,0,0,0,0,0
6319267,0,0.0,0,0,0,0,0
6531318,0,0.0,0,0,0,0,0
6571239,0,0.0,0,0,0,0,0
6580688,0,0.0,0,0,0,0,0
6550989,0,0.0,0,0,0,0,0
6571213,0,0.0,0,0,0,0,0
6551046,0,0.0,0,0,0,0,0
6527406,0,0.0,0,0,0,0,0
6521522,3,0.3,1,3,0,0,0
6581111,8,0.1095890410958904,1,8,0,0,0
6551036,5,0.09259259259259259,1,3,2,0,0
6541057,0,0.0,0,0,0,0,0
6515161,1,0.05263157894736842,1,0,1,0,0
6521307,3,0.09375,1,3,0,0,0
6531379,0,0.0,0,0,0,0,0
6569378,3,0.25,1,3,0,0,0
6571178,0,0.0,0,0,0,0,0
6571253,3,0.10714285714285714,1,1,1,1,0
6530521,5,0.3125,1,3,0,2,0
6521501,0,0.0,0,0,0,0,0
6527551,2,0.4,1,2,0,0,0
6329017,6,0.3333333333333333,1,2,0,4,0
6551155,0,0.0,0,0,0,0,0
6474836,5,0.1282051282051282,1,5,0,0,0
6530967,0,0.0,0,0,0,0,0
6521496,0,0.0,0,0,0,0,0
6541074,5,0.25,1,5,0,0,0
6541097,0,0.0,0,0,0,0,0
6575653,0,0.0,0,0,0,0,0
6521433,3,0.10714285714285714,1,2,1,0,0
6541039,2,0.25,1,2,0,0,0
6540800,1,0.05,1,1,0,0,0
6445203,1,0.016666666666666666,1,1,0,0,0
6551043,5,0.16129032258064516,1,4,1,0,0
6569379,0,0.0,0,0,0,0,0
6518473,0,0.0,0,0,0,0,0
6521362,2,0.125,1,2,0,0,0
6551134,0,0.0,0,0,0,0,0
6551145,0,0.0,0,0,0,0,0
6520900,1,0.1,1,1,0,0,0
6551006,0,0.0,0,0,0,0,0
6521479,0,0.0,0,0,0,0,0
6521406,0,0.0,0,0,0,0,0
6531380,0,0.0,0,0,0,0,0
6541158,3,0.05084745762711865,1,0,0,3,0
6550999,5,0.35714285714285715,1,5,0,0,0
6531356,0,0.0,0,0,0,0,0
6569654,1,0.08333333333333333,1,0,0,1,0
6541153,0,0.0,0,0,0,0,0
6571163,0,0.0,0,0,0,0,0
6531451,0,0.0,0,0,0,0,0
6551072,0,0.0,0,0,0,0,0
6581103,0,0.0,0,0,0,0,0
6574665,4,0.06153846153846154,1,1,3,0,0
6580541,6,0.1276595744680851,1,4,2,0,0
6074605,0,0.0,0,0,0,0,0
5759188,0,0.0,0,0,0,0,0
5696361,0,0.0,0,0,0,0,0
6235288,0,0.0,0,0,0,0,0
1568989,0,0.0,0,0,0,0,0
6287856,1,0.05555555555555555,1,1,0,0,0
5504576,3,0.05357142857142857,1,1,0,2,0
6299586,3,0.125,1,3,0,0,0
5801772,0,0.0,0,0,0,0,0
3017080,0,0.0,0,0,0,0,0
6065084,0,0.0,0,0,0,0,0
6571027,0,0.0,0,0,0,0,0
6580983,3,0.0967741935483871,1,1,0,2,0
6550841,0,0.0,0,0,0,0,0
6571064,0,0.0,0,0,0,0,0
6571018,4,0.10256410256410256,1,4,0,0,0
6566829,1,0.058823529411764705,1,1,0,0,0
6550820,0,0.0,0,0,0,0,0
6581063,0,0.0,0,0,0,0,0
6571078,0,0.0,0,0,0,0,0
6570874,0,0.0,0,0,0,0,0
6550893,0,0.0,0,0,0,0,0
6580955,0,0.0,0,0,0,0,0
6580869,3,0.2,1,3,0,0,0
6574915,0,0.0,0,0,0,0,0
6570234,0,0.0,0,0,0,0,0
6566484,0,0.0,0,0,0,0,0
6571081,1,0.038461538461538464,1,1,0,0,0
6571019,1,0.25,1,1,0,0,0
6581034,0,0.0,0,0,0,0,0
6580918,0,0.0,0,0,0,0,0
6580932,2,0.25,1,2,0,0,0
6568131,0,0.0,0,0,0,0,0
6579678,0,0.0,0,0,0,0,0
6550739,0,0.0,0,0,0,0,0
6581060,0,0.0,0,0,0,0,0
6580950,6,0.0625,1,4,0,2,0
6571033,0,0.0,0,0,0,0,0
6570895,0,0.0,0,0,0,0,0
6570944,3,0.3,1,3,0,0,0
6571017,0,0.0,0,0,0,0,0
6571096,0,0.0,0,0,0,0,0
6570901,0,0.0,0,0,0,0,0
6581024,0,0.0,0,0,0,0,0
6550741,4,0.2857142857142857,1,4,0,0,0
6580917,0,0.0,0,0,0,0,0
6570633,2,0.25,1,2,0,0,0
6571066,3,0.09375,1,3,0,0,0
6580885,2,0.037037037037037035,1,2,0,0,0
6550909,0,0.0,0,0,0,0,0
6550747,4,0.23529411764705882,1,4,0,0,0
6577666,0,0.0,0,0,0,0,0
6550943,0,0.0,0,0,0,0,0
6569866,2,0.034482758620689655,1,2,0,0,0
6578053,0,0.0,0,0,0,0,0
6580872,0,0.0,0,0,0,0,0
6570960,0,0.0,0,0,0,0,0
6570907,0,0.0,0,0,0,0,0
6580841,0,0.0,0,0,0,0,0
6521148,3,0.1875,1,3,0,0,0
6540905,7,0.175,1,7,0,0,0
6291364,0,0.0,0,0,0,0,0
6331889,1,0.06666666666666667,1,1,0,0,0
6406242,0,0.0,0,0,0,0,0
6314811,0,0.0,0,0,0,0,0
6520807,0,0.0,0,0,0,0,0
6540951,0,0.0,0,0,0,0,0
6531121,0,0.0,0,0,0,0,0
6531127,0,0.0,0,0,0,0,0
6529309,1,0.2,1,1,0,0,0
6529960,6,0.23076923076923078,1,6,0,0,0
6444936,0,0.0,0,0,0,0,0
6531215,0,0.0,0,0,0,0,0
6528628,0,0.0,0,0,0,0,0
6530968,5,0.20833333333333334,1,5,0,0,0
6298734,0,0.0,0,0,0,0,0
6521310,0,0.0,0,0,0,0,0
6234949,0,0.0,0,0,0,0,0
6531167,0,0.0,0,0,0,0,0
6547508,0,0.0,0,0,0,0,0
6538669,2,0.3333333333333333,1,2,0,0,0
6540902,2,0.125,1,2,0,0,0
6521162,2,0.14285714285714285,1,2,0,0,0
6540977,0,0.0,0,0,0,0,0
6521303,0,0.0,0,0,0,0,0
6406384,0,0.0,0,0,0,0,0
6521160,0,0.0,0,0,0,0,0
6521175,1,0.14285714285714285,1,1,0,0,0
6538312,0,0.0,0,0,0,0,0
6521217,1,0.05555555555555555,1,1,0,0,0
6385276,0,0.0,0,0,0,0,0
6288917,3,0.0967741935483871,1,3,0,0,0
6531112,0,0.0,0,0,0,0,0
6208689,0,0.0,0,0,0,0,0
6535343,0,0.0,0,0,0,0,0
6521179,5,0.09615384615384616,1,3,0,2,0
6395425,0,0.0,0,0,0,0,0
6521282,3,0.2727272727272727,1,3,0,0,0
6540990,0,0.0,0,0,0,0,0
6530739,1,0.2,1,1,0,0,0
6291684,6,0.3,1,4,0,2,0
6531163,1,0.034482758620689655,1,0,0,1,0
6529160,3,0.1,1,3,0,0,0
6310874,0,0.0,0,0,0,0,0
6525612,2,0.041666666666666664,1,0,1,1,0
6531033,0,0.0,0,0,0,0,0
6494958,1,0.3333333333333333,1,1,0,0,0
6187156,0,0.0,0,0,0,0,0
6521170,0,0.0,0,0,0,0,0
6326489,0,0.0,0,0,0,0,0
6317940,0,0.0,0,0,0,0,0
6531156,0,0.0,0,0,0,0,0
6531048,3,1.0,1,3,0,0,0
6548572,0,0.0,0,0,0,0,0
6531182,0,0.0,0,0,0,0,0
6521098,1,0.023809523809523808,1,0,0,0,1
6540945,0,0.0,0,0,0,0,0
6531036,3,1.0,1,3,0,0,0
6530950,0,0.0,0,0,0,0,0
6545991,1,0.058823529411764705,1,1,0,0,0
6540865,3,0.08108108108108109,1,3,0,0,0
6535643,0,0.0,0,0,0,0,0
6539738,2,0.25,1,2,0,0,0
6299171,3,1.0,1,3,0,0,0
6517843,0,0.0,0,0,0,0,0
6208851,0,0.0,0,0,0,0,0
6528591,0,0.0,0,0,0,0,0
5895722,0,0.0,0,0,0,0,0
5864678,0,0.0,0,0,0,0,0
6166012,1,0.14285714285714285,1,1,0,0,0
5980221,0,0.0,0,0,0,0,0
5177018,0,0.0,0,0,0,0,0
5874877,3,0.375,1,3,0,0,0
